"","nlc2022_7class","T_MAPCODE","sum","n"
"18235","3","SVk14","4",0
"18236","4","SVk14","4",0
"18237","5","SVk14","4",0
"18238","6","SVk14","4",0
"18239","7","SVk14","4",0
"18240","NaN","SVk14","4",0
"18241","1","SVk15","4",282
"18242","2","SVk15","4",1
"18243","3","SVk15","4",0
"18244","4","SVk15","4",0
"18245","5","SVk15","4",0
"18246","6","SVk15","4",0
"18247","7","SVk15","4",0
"18248","NaN","SVk15","4",0
"18249","1","SVk16","4",1582
"18250","2","SVk16","4",0
"18251","3","SVk16","4",0
"18252","4","SVk16","4",0
"18253","5","SVk16","4",0
"18254","6","SVk16","4",0
"18255","7","SVk16","4",0
"18256","NaN","SVk16","4",0
"18257","1","SVk17","4",6163
"18258","2","SVk17","4",795
"18259","3","SVk17","4",41
"18260","4","SVk17","4",18
"18261","5","SVk17","4",19
"18262","6","SVk17","4",0
"18263","7","SVk17","4",0
"18264","NaN","SVk17","4",0
"18265","1","SVk18","4",0
"18266","2","SVk18","4",0
"18267","3","SVk18","4",0
"18268","4","SVk18","4",0
"18269","5","SVk18","4",0
"18270","6","SVk18","4",0
"18271","7","SVk18","4",0
"18272","NaN","SVk18","4",0
"18273","1","SVk2","4",4943
"18274","2","SVk2","4",226
"18275","3","SVk2","4",26
"18276","4","SVk2","4",13
"18277","5","SVk2","4",46
"18278","6","SVk2","4",0
"18279","7","SVk2","4",139
"18280","NaN","SVk2","4",0
"18281","1","SVk3","4",0
"18282","2","SVk3","4",0
"18283","3","SVk3","4",0
"18284","4","SVk3","4",0
"18285","5","SVk3","4",0
"18286","6","SVk3","4",0
"18287","7","SVk3","4",0
"18288","NaN","SVk3","4",0
"18289","1","SVk4","4",8106
"18290","2","SVk4","4",1424
"18291","3","SVk4","4",48
"18292","4","SVk4","4",98
"18293","5","SVk4","4",214
"18294","6","SVk4","4",0
"18295","7","SVk4","4",629
"18296","NaN","SVk4","4",0
"18297","1","SVk5","4",95
"18298","2","SVk5","4",9
"18299","3","SVk5","4",0
"18300","4","SVk5","4",5
"18301","5","SVk5","4",0
"18302","6","SVk5","4",0
"18303","7","SVk5","4",0
"18304","NaN","SVk5","4",0
"18305","1","SVk6","4",9639
"18306","2","SVk6","4",1176
"18307","3","SVk6","4",443
"18308","4","SVk6","4",25
"18309","5","SVk6","4",113
"18310","6","SVk6","4",0
"18311","7","SVk6","4",881
"18312","NaN","SVk6","4",0
"18313","1","SVk7","4",5122
"18314","2","SVk7","4",1528
"18315","3","SVk7","4",0
"18316","4","SVk7","4",0
"18317","5","SVk7","4",2
"18318","6","SVk7","4",0
"18319","7","SVk7","4",0
"18320","NaN","SVk7","4",0
"18321","1","SVk8","4",0
"18322","2","SVk8","4",0
"18323","3","SVk8","4",0
"18324","4","SVk8","4",0
"18325","5","SVk8","4",0
"18326","6","SVk8","4",0
"18327","7","SVk8","4",0
"18328","NaN","SVk8","4",0
"18329","1","SVk9","4",716
"18330","2","SVk9","4",1
"18331","3","SVk9","4",0
"18332","4","SVk9","4",0
"18333","5","SVk9","4",0
"18334","6","SVk9","4",0
"18335","7","SVk9","4",0
"18336","NaN","SVk9","4",0
"18337","1","SVkd1","4",46495
"18338","2","SVkd1","4",150
"18339","3","SVkd1","4",0
"18340","4","SVkd1","4",14
"18341","5","SVkd1","4",27
"18342","6","SVkd1","4",0
"18343","7","SVkd1","4",0
"18344","NaN","SVkd1","4",0
"18345","1","SVkd2","4",0
"18346","2","SVkd2","4",0
"18347","3","SVkd2","4",0
"18348","4","SVkd2","4",0
"18349","5","SVkd2","4",0
"18350","6","SVkd2","4",0
"18351","7","SVkd2","4",0
"18352","NaN","SVkd2","4",0
"18353","1","SVkd3","4",0
"18354","2","SVkd3","4",0
"18355","3","SVkd3","4",0
"18356","4","SVkd3","4",0
"18357","5","SVkd3","4",0
"18358","6","SVkd3","4",0
"18359","7","SVkd3","4",0
"18360","NaN","SVkd3","4",0
"18361","1","SVkd4","4",0
"18362","2","SVkd4","4",0
"18363","3","SVkd4","4",0
"18364","4","SVkd4","4",0
"18365","5","SVkd4","4",0
"18366","6","SVkd4","4",0
"18367","7","SVkd4","4",0
"18368","NaN","SVkd4","4",0
"18369","1","SVl1","4",1333
"18370","2","SVl1","4",1308
"18371","3","SVl1","4",0
"18372","4","SVl1","4",11
"18373","5","SVl1","4",7
"18374","6","SVl1","4",0
"18375","7","SVl1","4",0
"18376","NaN","SVl1","4",0
"18377","1","SVl10","4",1558
"18378","2","SVl10","4",1029
"18379","3","SVl10","4",2
"18380","4","SVl10","4",4
"18381","5","SVl10","4",39
"18382","6","SVl10","4",0
"18383","7","SVl10","4",44
"18384","NaN","SVl10","4",0
"18385","1","SVl11","4",71
"18386","2","SVl11","4",0
"18387","3","SVl11","4",0
"18388","4","SVl11","4",0
"18389","5","SVl11","4",0
"18390","6","SVl11","4",0
"18391","7","SVl11","4",0
"18392","NaN","SVl11","4",0
"18393","1","SVl12","4",3729
"18394","2","SVl12","4",432
"18395","3","SVl12","4",11
"18396","4","SVl12","4",0
"18397","5","SVl12","4",10
"18398","6","SVl12","4",0
"18399","7","SVl12","4",111
"18400","NaN","SVl12","4",0
"18401","1","SVl13","4",1546
"18402","2","SVl13","4",51
"18403","3","SVl13","4",0
"18404","4","SVl13","4",0
"18405","5","SVl13","4",1
"18406","6","SVl13","4",0
"18407","7","SVl13","4",0
"18408","NaN","SVl13","4",0
"18409","1","SVl14","4",21708
"18410","2","SVl14","4",1160
"18411","3","SVl14","4",7
"18412","4","SVl14","4",38
"18413","5","SVl14","4",1
"18414","6","SVl14","4",0
"18415","7","SVl14","4",373
"18416","NaN","SVl14","4",0
"18417","1","SVl15","4",0
"18418","2","SVl15","4",0
"18419","3","SVl15","4",0
"18420","4","SVl15","4",0
"18421","5","SVl15","4",0
"18422","6","SVl15","4",0
"18423","7","SVl15","4",0
"18424","NaN","SVl15","4",0
"18425","1","SVl16","4",123178
"18426","2","SVl16","4",3782
"18427","3","SVl16","4",129
"18428","4","SVl16","4",149
"18429","5","SVl16","4",40
"18430","6","SVl16","4",0
"18431","7","SVl16","4",0
"18432","NaN","SVl16","4",0
"18433","1","SVl17","4",11694
"18434","2","SVl17","4",1641
"18435","3","SVl17","4",0
"18436","4","SVl17","4",230
"18437","5","SVl17","4",9
"18438","6","SVl17","4",0
"18439","7","SVl17","4",16
"18440","NaN","SVl17","4",0
"18441","1","SVl18","4",4263
"18442","2","SVl18","4",394
"18443","3","SVl18","4",465
"18444","4","SVl18","4",8
"18445","5","SVl18","4",90
"18446","6","SVl18","4",0
"18447","7","SVl18","4",0
"18448","NaN","SVl18","4",0
"18449","1","SVl19","4",122
"18450","2","SVl19","4",9
"18451","3","SVl19","4",0
"18452","4","SVl19","4",0
"18453","5","SVl19","4",0
"18454","6","SVl19","4",0
"18455","7","SVl19","4",0
"18456","NaN","SVl19","4",0
"18457","1","SVl2","4",0
"18458","2","SVl2","4",0
"18459","3","SVl2","4",0
"18460","4","SVl2","4",0
"18461","5","SVl2","4",0
"18462","6","SVl2","4",0
"18463","7","SVl2","4",0
"18464","NaN","SVl2","4",0
"18465","1","SVl20","4",30488
"18466","2","SVl20","4",3434
"18467","3","SVl20","4",487
"18468","4","SVl20","4",28
"18469","5","SVl20","4",245
"18470","6","SVl20","4",0
"18471","7","SVl20","4",0
"18472","NaN","SVl20","4",0
"18473","1","SVl21","4",3116
"18474","2","SVl21","4",27
"18475","3","SVl21","4",3
"18476","4","SVl21","4",2
"18477","5","SVl21","4",2
"18478","6","SVl21","4",0
"18479","7","SVl21","4",0
"18480","NaN","SVl21","4",0
"18481","1","SVl22","4",120323
"18482","2","SVl22","4",18590
"18483","3","SVl22","4",16
"18484","4","SVl22","4",221
"18485","5","SVl22","4",210
"18486","6","SVl22","4",0
"18487","7","SVl22","4",1885
"18488","NaN","SVl22","4",0
"18489","1","SVl23","4",182303
"18490","2","SVl23","4",29406
"18491","3","SVl23","4",140
"18492","4","SVl23","4",516
"18493","5","SVl23","4",1094
"18494","6","SVl23","4",6
"18495","7","SVl23","4",156
"18496","NaN","SVl23","4",0
"18497","1","SVl24","4",12027
"18498","2","SVl24","4",3560
"18499","3","SVl24","4",70
"18500","4","SVl24","4",74
"18501","5","SVl24","4",244
"18502","6","SVl24","4",0
"18503","7","SVl24","4",7
"18504","NaN","SVl24","4",0
"18505","1","SVl25","4",60897
"18506","2","SVl25","4",5003
"18507","3","SVl25","4",0
"18508","4","SVl25","4",163
"18509","5","SVl25","4",7
"18510","6","SVl25","4",0
"18511","7","SVl25","4",85
"18512","NaN","SVl25","4",0
"18513","1","SVl26","4",15860
"18514","2","SVl26","4",1222
"18515","3","SVl26","4",0
"18516","4","SVl26","4",14
"18517","5","SVl26","4",5
"18518","6","SVl26","4",0
"18519","7","SVl26","4",8
"18520","NaN","SVl26","4",0
"18521","1","SVl27","4",0
"18522","2","SVl27","4",0
"18523","3","SVl27","4",0
"18524","4","SVl27","4",0
"18525","5","SVl27","4",0
"18526","6","SVl27","4",0
"18527","7","SVl27","4",0
"18528","NaN","SVl27","4",0
"18529","1","SVl3","4",18040
"18530","2","SVl3","4",3992
"18531","3","SVl3","4",160
"18532","4","SVl3","4",81
"18533","5","SVl3","4",259
"18534","6","SVl3","4",0
"18535","7","SVl3","4",382
"18536","NaN","SVl3","4",0
"18537","1","SVl4","4",2282
"18538","2","SVl4","4",3361
"18539","3","SVl4","4",40
"18540","4","SVl4","4",12
"18541","5","SVl4","4",139
"18542","6","SVl4","4",0
"18543","7","SVl4","4",65
"18544","NaN","SVl4","4",0
"18545","1","SVl5","4",679
"18546","2","SVl5","4",746
"18547","3","SVl5","4",8
"18548","4","SVl5","4",1
"18549","5","SVl5","4",0
"18550","6","SVl5","4",0
"18551","7","SVl5","4",6
"18552","NaN","SVl5","4",0
"18553","1","SVl6","4",0
"18554","2","SVl6","4",0
"18555","3","SVl6","4",0
"18556","4","SVl6","4",0
"18557","5","SVl6","4",0
"18558","6","SVl6","4",0
"18559","7","SVl6","4",0
"18560","NaN","SVl6","4",0
"18561","1","SVl7","4",0
"18562","2","SVl7","4",0
"18563","3","SVl7","4",0
"18564","4","SVl7","4",0
"18565","5","SVl7","4",0
"18566","6","SVl7","4",0
"18567","7","SVl7","4",0
"18568","NaN","SVl7","4",0
"18569","1","SVl8","4",21927
"18570","2","SVl8","4",6886
"18571","3","SVl8","4",23
"18572","4","SVl8","4",34
"18573","5","SVl8","4",234
"18574","6","SVl8","4",0
"18575","7","SVl8","4",5839
"18576","NaN","SVl8","4",0
"18577","1","SVl9","4",108084
"18578","2","SVl9","4",53258
"18579","3","SVl9","4",221
"18580","4","SVl9","4",573
"18581","5","SVl9","4",636
"18582","6","SVl9","4",1
"18583","7","SVl9","4",14383
"18584","NaN","SVl9","4",0
"18585","1","SVmp1","4",0
"18586","2","SVmp1","4",0
"18587","3","SVmp1","4",0
"18588","4","SVmp1","4",0
"18589","5","SVmp1","4",0
"18590","6","SVmp1","4",0
"18591","7","SVmp1","4",0
"18592","NaN","SVmp1","4",0
"18593","1","SVmp2","4",0
"18594","2","SVmp2","4",0
"18595","3","SVmp2","4",0
"18596","4","SVmp2","4",0
"18597","5","SVmp2","4",0
"18598","6","SVmp2","4",0
"18599","7","SVmp2","4",0
"18600","NaN","SVmp2","4",0
"18601","1","SVmp3","4",0
"18602","2","SVmp3","4",0
"18603","3","SVmp3","4",0
"18604","4","SVmp3","4",0
"18605","5","SVmp3","4",0
"18606","6","SVmp3","4",0
"18607","7","SVmp3","4",0
"18608","NaN","SVmp3","4",0
"18609","1","SVmp4","4",0
"18610","2","SVmp4","4",0
"18611","3","SVmp4","4",0
"18612","4","SVmp4","4",0
"18613","5","SVmp4","4",0
"18614","6","SVmp4","4",0
"18615","7","SVmp4","4",0
"18616","NaN","SVmp4","4",0
"18617","1","SVmp5","4",0
"18618","2","SVmp5","4",0
"18619","3","SVmp5","4",0
"18620","4","SVmp5","4",0
"18621","5","SVmp5","4",0
"18622","6","SVmp5","4",0
"18623","7","SVmp5","4",0
"18624","NaN","SVmp5","4",0
"18625","1","SVmp6","4",0
"18626","2","SVmp6","4",0
"18627","3","SVmp6","4",0
"18628","4","SVmp6","4",0
"18629","5","SVmp6","4",0
"18630","6","SVmp6","4",0
"18631","7","SVmp6","4",0
"18632","NaN","SVmp6","4",0
"18633","1","SVmp7","4",0
"18634","2","SVmp7","4",0
"18635","3","SVmp7","4",0
"18636","4","SVmp7","4",0
"18637","5","SVmp7","4",0
"18638","6","SVmp7","4",0
"18639","7","SVmp7","4",0
"18640","NaN","SVmp7","4",0
"18641","1","SVmp8","4",0
"18642","2","SVmp8","4",0
"18643","3","SVmp8","4",0
"18644","4","SVmp8","4",0
"18645","5","SVmp8","4",0
"18646","6","SVmp8","4",0
"18647","7","SVmp8","4",0
"18648","NaN","SVmp8","4",0
"18649","1","SVs1","4",4177
"18650","2","SVs1","4",938
"18651","3","SVs1","4",4
"18652","4","SVs1","4",11
"18653","5","SVs1","4",72
"18654","6","SVs1","4",0
"18655","7","SVs1","4",0
"18656","NaN","SVs1","4",0
"18657","1","SVs2","4",6317
"18658","2","SVs2","4",506
"18659","3","SVs2","4",4
"18660","4","SVs2","4",19
"18661","5","SVs2","4",2
"18662","6","SVs2","4",0
"18663","7","SVs2","4",161
"18664","NaN","SVs2","4",0
"18665","1","SVs3","4",93424
"18666","2","SVs3","4",11500
"18667","3","SVs3","4",44
"18668","4","SVs3","4",243
"18669","5","SVs3","4",312
"18670","6","SVs3","4",0
"18671","7","SVs3","4",394
"18672","NaN","SVs3","4",0
"18673","1","SVs4","4",10776
"18674","2","SVs4","4",1978
"18675","3","SVs4","4",3
"18676","4","SVs4","4",116
"18677","5","SVs4","4",47
"18678","6","SVs4","4",0
"18679","7","SVs4","4",305
"18680","NaN","SVs4","4",0
"18681","1","SVs5","4",22503
"18682","2","SVs5","4",13372
"18683","3","SVs5","4",21
"18684","4","SVs5","4",186
"18685","5","SVs5","4",861
"18686","6","SVs5","4",14
"18687","7","SVs5","4",9216
"18688","NaN","SVs5","4",0
"18689","1","SVs6","4",453727
"18690","2","SVs6","4",131045
"18691","3","SVs6","4",219
"18692","4","SVs6","4",676
"18693","5","SVs6","4",899
"18694","6","SVs6","4",0
"18695","7","SVs6","4",3112
"18696","NaN","SVs6","4",0
"18697","1","SVs7","4",221009
"18698","2","SVs7","4",29916
"18699","3","SVs7","4",131
"18700","4","SVs7","4",651
"18701","5","SVs7","4",998
"18702","6","SVs7","4",10
"18703","7","SVs7","4",7775
"18704","NaN","SVs7","4",0
"18705","1","SVs8","4",53752
"18706","2","SVs8","4",4998
"18707","3","SVs8","4",21
"18708","4","SVs8","4",140
"18709","5","SVs8","4",226
"18710","6","SVs8","4",7
"18711","7","SVs8","4",6335
"18712","NaN","SVs8","4",0
"18713","1",NA,"4",70
"18714","2",NA,"4",0
"18715","3",NA,"4",0
"18716","4",NA,"4",0
"18717","5",NA,"4",0
"18718","6",NA,"4",0
"18719","7",NA,"4",0
"18720","NaN",NA,"4",0
"18721","1","AT15","5",0
"18722","2","AT15","5",0
"18723","3","AT15","5",0
"18724","4","AT15","5",0
"18725","5","AT15","5",0
"18726","6","AT15","5",0
"18727","7","AT15","5",0
"18728","NaN","AT15","5",0
"18729","1","AT16","5",0
"18730","2","AT16","5",0
"18731","3","AT16","5",0
"18732","4","AT16","5",0
"18733","5","AT16","5",0
"18734","6","AT16","5",0
"18735","7","AT16","5",0
"18736","NaN","AT16","5",0
"18737","1","AT17","5",14217
"18738","2","AT17","5",1011
"18739","3","AT17","5",0
"18740","4","AT17","5",0
"18741","5","AT17","5",0
"18742","6","AT17","5",0
"18743","7","AT17","5",0
"18744","NaN","AT17","5",0
"18745","1","AT18","5",25545
"18746","2","AT18","5",1483
"18747","3","AT18","5",1
"18748","4","AT18","5",0
"18749","5","AT18","5",61
"18750","6","AT18","5",0
"18751","7","AT18","5",18
"18752","NaN","AT18","5",0
"18753","1","AT19","5",7096
"18754","2","AT19","5",34
"18755","3","AT19","5",1
"18756","4","AT19","5",2
"18757","5","AT19","5",8
"18758","6","AT19","5",0
"18759","7","AT19","5",0
"18760","NaN","AT19","5",0
"18761","1","AT20","5",46
"18762","2","AT20","5",0
"18763","3","AT20","5",0
"18764","4","AT20","5",0
"18765","5","AT20","5",0
"18766","6","AT20","5",0
"18767","7","AT20","5",0
"18768","NaN","AT20","5",0
"18769","1","AT21","5",6193
"18770","2","AT21","5",647
"18771","3","AT21","5",29
"18772","4","AT21","5",6
"18773","5","AT21","5",21
"18774","6","AT21","5",0
"18775","7","AT21","5",0
"18776","NaN","AT21","5",0
"18777","1","AT22","5",4056
"18778","2","AT22","5",329
"18779","3","AT22","5",6
"18780","4","AT22","5",18
"18781","5","AT22","5",70
"18782","6","AT22","5",0
"18783","7","AT22","5",0
"18784","NaN","AT22","5",0
"18785","1","AT23","5",0
"18786","2","AT23","5",0
"18787","3","AT23","5",0
"18788","4","AT23","5",0
"18789","5","AT23","5",0
"18790","6","AT23","5",0
"18791","7","AT23","5",0
"18792","NaN","AT23","5",0
"18793","1","AT24","5",3400
"18794","2","AT24","5",243
"18795","3","AT24","5",0
"18796","4","AT24","5",2
"18797","5","AT24","5",5
"18798","6","AT24","5",0
"18799","7","AT24","5",0
"18800","NaN","AT24","5",0
"18801","1","AT25","5",0
"18802","2","AT25","5",0
"18803","3","AT25","5",0
"18804","4","AT25","5",0
"18805","5","AT25","5",0
"18806","6","AT25","5",0
"18807","7","AT25","5",0
"18808","NaN","AT25","5",0
"18809","1","AT26","5",1399
"18810","2","AT26","5",3
"18811","3","AT26","5",0
"18812","4","AT26","5",0
"18813","5","AT26","5",0
"18814","6","AT26","5",0
"18815","7","AT26","5",0
"18816","NaN","AT26","5",0
"18817","1","AT27","5",0
"18818","2","AT27","5",0
"18819","3","AT27","5",0
"18820","4","AT27","5",0
"18821","5","AT27","5",0
"18822","6","AT27","5",0
"18823","7","AT27","5",0
"18824","NaN","AT27","5",0
"18825","1","AT28","5",7628
"18826","2","AT28","5",54
"18827","3","AT28","5",0
"18828","4","AT28","5",4
"18829","5","AT28","5",0
"18830","6","AT28","5",0
"18831","7","AT28","5",120
"18832","NaN","AT28","5",0
"18833","1","AT29","5",0
"18834","2","AT29","5",0
"18835","3","AT29","5",0
"18836","4","AT29","5",0
"18837","5","AT29","5",0
"18838","6","AT29","5",0
"18839","7","AT29","5",0
"18840","NaN","AT29","5",0
"18841","1","AT30","5",0
"18842","2","AT30","5",0
"18843","3","AT30","5",0
"18844","4","AT30","5",0
"18845","5","AT30","5",0
"18846","6","AT30","5",0
"18847","7","AT30","5",0
"18848","NaN","AT30","5",0
"18849","1","AT31","5",4085
"18850","2","AT31","5",484
"18851","3","AT31","5",0
"18852","4","AT31","5",0
"18853","5","AT31","5",11
"18854","6","AT31","5",0
"18855","7","AT31","5",0
"18856","NaN","AT31","5",0
"18857","1","AT32","5",1779
"18858","2","AT32","5",57
"18859","3","AT32","5",1
"18860","4","AT32","5",1
"18861","5","AT32","5",23
"18862","6","AT32","5",0
"18863","7","AT32","5",105
"18864","NaN","AT32","5",0
"18865","1","AT33","5",144
"18866","2","AT33","5",10
"18867","3","AT33","5",0
"18868","4","AT33","5",0
"18869","5","AT33","5",7
"18870","6","AT33","5",0
"18871","7","AT33","5",0
"18872","NaN","AT33","5",0
"18873","1","AT34","5",3
"18874","2","AT34","5",0
"18875","3","AT34","5",0
"18876","4","AT34","5",0
"18877","5","AT34","5",0
"18878","6","AT34","5",0
"18879","7","AT34","5",0
"18880","NaN","AT34","5",0
"18881","1","AT35","5",26
"18882","2","AT35","5",7
"18883","3","AT35","5",0
"18884","4","AT35","5",0
"18885","5","AT35","5",0
"18886","6","AT35","5",0
"18887","7","AT35","5",0
"18888","NaN","AT35","5",0
"18889","1","AT36","5",1019
"18890","2","AT36","5",1
"18891","3","AT36","5",0
"18892","4","AT36","5",6
"18893","5","AT36","5",0
"18894","6","AT36","5",0
"18895","7","AT36","5",5
"18896","NaN","AT36","5",0
"18897","1","AT37","5",1972
"18898","2","AT37","5",632
"18899","3","AT37","5",0
"18900","4","AT37","5",8
"18901","5","AT37","5",58
"18902","6","AT37","5",0
"18903","7","AT37","5",0
"18904","NaN","AT37","5",0
"18905","1","AT38","5",15633
"18906","2","AT38","5",956
"18907","3","AT38","5",3
"18908","4","AT38","5",7
"18909","5","AT38","5",13
"18910","6","AT38","5",0
"18911","7","AT38","5",114
"18912","NaN","AT38","5",0
"18913","1","AT39","5",515
"18914","2","AT39","5",0
"18915","3","AT39","5",0
"18916","4","AT39","5",0
"18917","5","AT39","5",0
"18918","6","AT39","5",0
"18919","7","AT39","5",0
"18920","NaN","AT39","5",0
"18921","1","AT40","5",28189
"18922","2","AT40","5",1731
"18923","3","AT40","5",0
"18924","4","AT40","5",216
"18925","5","AT40","5",256
"18926","6","AT40","5",1
"18927","7","AT40","5",1
"18928","NaN","AT40","5",0
"18929","1","AT41","5",105
"18930","2","AT41","5",0
"18931","3","AT41","5",0
"18932","4","AT41","5",0
"18933","5","AT41","5",0
"18934","6","AT41","5",0
"18935","7","AT41","5",0
"18936","NaN","AT41","5",0
"18937","1","AT42","5",185
"18938","2","AT42","5",24
"18939","3","AT42","5",0
"18940","4","AT42","5",1
"18941","5","AT42","5",3
"18942","6","AT42","5",0
"18943","7","AT42","5",0
"18944","NaN","AT42","5",0
"18945","1","AT43","5",254
"18946","2","AT43","5",31
"18947","3","AT43","5",1
"18948","4","AT43","5",0
"18949","5","AT43","5",0
"18950","6","AT43","5",0
"18951","7","AT43","5",0
"18952","NaN","AT43","5",0
"18953","1","AT44","5",564
"18954","2","AT44","5",121
"18955","3","AT44","5",1
"18956","4","AT44","5",5
"18957","5","AT44","5",10
"18958","6","AT44","5",0
"18959","7","AT44","5",1
"18960","NaN","AT44","5",0
"18961","1","AT45","5",352
"18962","2","AT45","5",2
"18963","3","AT45","5",0
"18964","4","AT45","5",0
"18965","5","AT45","5",1
"18966","6","AT45","5",0
"18967","7","AT45","5",0
"18968","NaN","AT45","5",0
"18969","1","AT46","5",0
"18970","2","AT46","5",0
"18971","3","AT46","5",0
"18972","4","AT46","5",0
"18973","5","AT46","5",0
"18974","6","AT46","5",0
"18975","7","AT46","5",0
"18976","NaN","AT46","5",0
"18977","1","AT47","5",299
"18978","2","AT47","5",138
"18979","3","AT47","5",0
"18980","4","AT47","5",0
"18981","5","AT47","5",0
"18982","6","AT47","5",0
"18983","7","AT47","5",0
"18984","NaN","AT47","5",0
"18985","1","AT48","5",10325
"18986","2","AT48","5",164
"18987","3","AT48","5",0
"18988","4","AT48","5",10
"18989","5","AT48","5",35
"18990","6","AT48","5",0
"18991","7","AT48","5",0
"18992","NaN","AT48","5",0
"18993","1","AT49","5",1114
"18994","2","AT49","5",2386
"18995","3","AT49","5",11
"18996","4","AT49","5",0
"18997","5","AT49","5",5
"18998","6","AT49","5",0
"18999","7","AT49","5",0
"19000","NaN","AT49","5",0
"19001","1","AT50","5",2287
"19002","2","AT50","5",123
"19003","3","AT50","5",1
"19004","4","AT50","5",3
"19005","5","AT50","5",27
"19006","6","AT50","5",0
"19007","7","AT50","5",0
"19008","NaN","AT50","5",0
"19009","1","AT51","5",9802
"19010","2","AT51","5",371
"19011","3","AT51","5",1
"19012","4","AT51","5",46
"19013","5","AT51","5",25
"19014","6","AT51","5",0
"19015","7","AT51","5",320
"19016","NaN","AT51","5",0
"19017","1","AT52","5",117
"19018","2","AT52","5",0
"19019","3","AT52","5",0
"19020","4","AT52","5",0
"19021","5","AT52","5",0
"19022","6","AT52","5",0
"19023","7","AT52","5",0
"19024","NaN","AT52","5",0
"19025","1","AT53","5",2146
"19026","2","AT53","5",140
"19027","3","AT53","5",1
"19028","4","AT53","5",53
"19029","5","AT53","5",0
"19030","6","AT53","5",0
"19031","7","AT53","5",129
"19032","NaN","AT53","5",0
"19033","1","AT54","5",12365
"19034","2","AT54","5",16
"19035","3","AT54","5",0
"19036","4","AT54","5",0
"19037","5","AT54","5",2
"19038","6","AT54","5",0
"19039","7","AT54","5",0
"19040","NaN","AT54","5",0
"19041","1","AT55","5",2
"19042","2","AT55","5",4
"19043","3","AT55","5",0
"19044","4","AT55","5",0
"19045","5","AT55","5",0
"19046","6","AT55","5",0
"19047","7","AT55","5",0
