"","...1","LC","T_MAPCODE","sum_niaps","n","km2"
"13942",27433,1,"FFs29",7,4984,1.9936
"13943",27434,2,"FFs29",7,979,0.3916
"13944",27436,4,"FFs29",7,180,0.072
"13945",27437,5,"FFs29",7,3,0.0012
"13946",27439,7,"FFs29",7,1473,0.5892
"13947",27441,1,"FFs3",7,2202,0.8808
"13948",27444,4,"FFs3",7,6,0.0024
"13949",27445,5,"FFs3",7,1,0.0004
"13950",27465,1,"FFs32",7,569,0.2276
"13951",27466,2,"FFs32",7,185,0.074
"13952",27467,3,"FFs32",7,2,0.0008
"13953",27469,5,"FFs32",7,18,0.0072
"13954",27473,1,"FFs4",7,8158,3.2632
"13955",27474,2,"FFs4",7,1550,0.62
"13956",27475,3,"FFs4",7,8,0.0032
"13957",27476,4,"FFs4",7,29,0.0116
"13958",27477,5,"FFs4",7,92,0.0368
"13959",27479,7,"FFs4",7,820,0.328
"13960",27481,1,"FFs5",7,3542,1.4168
"13961",27482,2,"FFs5",7,638,0.2552
"13962",27483,3,"FFs5",7,1,0.0004
"13963",27484,4,"FFs5",7,5,0.002
"13964",27485,5,"FFs5",7,26,0.0104
"13965",27487,7,"FFs5",7,116,0.0464
"13966",27489,1,"FFs6",7,7619,3.0476
"13967",27490,2,"FFs6",7,1464,0.5856
"13968",27491,3,"FFs6",7,3,0.0012
"13969",27492,4,"FFs6",7,29,0.0116
"13970",27493,5,"FFs6",7,113,0.0452
"13971",27495,7,"FFs6",7,144,0.0576
"13972",27497,1,"FFs7",7,362,0.1448
"13973",27498,2,"FFs7",7,24,0.0096
"13974",27499,3,"FFs7",7,6,0.0024
"13975",27505,1,"FFs8",7,746,0.2984
"13976",27506,2,"FFs8",7,78,0.0312
"13977",27507,3,"FFs8",7,1,0.0004
"13978",27508,4,"FFs8",7,21,0.0084
"13979",27509,5,"FFs8",7,3,0.0012
"13980",27511,7,"FFs8",7,75,0.03
"13981",27513,1,"FFs9",7,440,0.176
"13982",27514,2,"FFs9",7,426,0.1704
"13983",27519,7,"FFs9",7,9,0.0036
"13984",27521,1,"FFt1",7,869,0.3476
"13985",27522,2,"FFt1",7,25,0.01
"13986",27523,3,"FFt1",7,4,0.0016
"13987",27529,1,"FFt2",7,2266,0.9064
"13988",27530,2,"FFt2",7,24,0.0096
"13989",27537,1,"FOa1",7,425,0.17
"13990",27538,2,"FOa1",7,104,0.0416
"13991",27541,5,"FOa1",7,1,0.0004
"13992",27545,1,"FOa2",7,11,0.0044
"13993",27546,2,"FOa2",7,14,0.0056
"13994",27553,1,"FOa3",7,30,0.012
"13995",27554,2,"FOa3",7,6,0.0024
"13996",27561,1,"FOz1",7,1964,0.7856
"13997",27562,2,"FOz1",7,130,0.052
"13998",27565,5,"FOz1",7,3,0.0012
"13999",27567,7,"FOz1",7,189,0.0756
"14000",27569,1,"FOz2",7,511,0.2044
"14001",27570,2,"FOz2",7,225,0.09
"14002",27575,7,"FOz2",7,70,0.028
"14003",27577,1,"FOz3",7,2259,0.9036
"14004",27578,2,"FOz3",7,438,0.1752
"14005",27579,3,"FOz3",7,1,0.0004
"14006",27581,5,"FOz3",7,1,0.0004
"14007",27583,7,"FOz3",7,139,0.0556
"14008",27585,1,"FOz4",7,247,0.0988
"14009",27586,2,"FOz4",7,128,0.0512
"14010",27591,7,"FOz4",7,11,0.0044
"14011",27593,1,"FOz5",7,2189,0.8756
"14012",27594,2,"FOz5",7,440,0.176
"14013",27597,5,"FOz5",7,2,0.0008
"14014",27598,6,"FOz5",7,13,0.0052
"14015",27599,7,"FOz5",7,59,0.0236
"14016",27601,1,"FOz6",7,131,0.0524
"14017",27609,1,"FOz7",7,476,0.1904
"14018",27610,2,"FOz7",7,342,0.1368
"14019",27613,5,"FOz7",7,2,0.0008
"14020",27615,7,"FOz7",7,20,0.008
"14021",27617,1,"FOz8",7,17,0.0068
"14022",27618,2,"FOz8",7,2,0.0008
"14023",27621,5,"FOz8",7,1,0.0004
"14024",27633,1,"FRa1",7,5372,2.1488
"14025",27634,2,"FRa1",7,1556,0.6224
"14026",27635,3,"FRa1",7,12,0.0048
"14027",27636,4,"FRa1",7,79,0.0316
"14028",27637,5,"FRa1",7,167,0.0668
"14029",27638,6,"FRa1",7,1,0.0004
"14030",27639,7,"FRa1",7,73,0.0292
"14031",27641,1,"FRa2",7,2133,0.8532
"14032",27642,2,"FRa2",7,467,0.1868
"14033",27644,4,"FRa2",7,23,0.0092
"14034",27645,5,"FRa2",7,40,0.016
"14035",27647,7,"FRa2",7,14,0.0056
"14036",27649,1,"FRc1",7,1176,0.4704
"14037",27650,2,"FRc1",7,1048,0.4192
"14038",27651,3,"FRc1",7,1,0.0004
"14039",27652,4,"FRc1",7,12,0.0048
"14040",27653,5,"FRc1",7,40,0.016
"14041",27654,6,"FRc1",7,5,0.002
"14042",27655,7,"FRc1",7,152,0.0608
"14043",27657,1,"FRc2",7,767,0.3068
"14044",27658,2,"FRc2",7,449,0.1796
"14045",27659,3,"FRc2",7,1,0.0004
"14046",27660,4,"FRc2",7,16,0.0064
"14047",27661,5,"FRc2",7,29,0.0116
"14048",27663,7,"FRc2",7,246,0.0984
"14049",27673,1,"FRd2",7,696,0.2784
"14050",27674,2,"FRd2",7,16,0.0064
"14051",27675,3,"FRd2",7,1,0.0004
"14052",27677,5,"FRd2",7,11,0.0044
"14053",27681,1,"FRg1",7,304,0.1216
"14054",27682,2,"FRg1",7,22,0.0088
"14055",27685,5,"FRg1",7,15,0.006
"14056",27689,1,"FRg2",7,12829,5.1316
"14057",27690,2,"FRg2",7,3824,1.5296
"14058",27691,3,"FRg2",7,32,0.0128
"14059",27692,4,"FRg2",7,181,0.0724
"14060",27693,5,"FRg2",7,172,0.0688
"14061",27695,7,"FRg2",7,673,0.2692
"14062",27697,1,"FRg3",7,548,0.2192
"14063",27698,2,"FRg3",7,35,0.014
"14064",27700,4,"FRg3",7,1,0.0004
"14065",27701,5,"FRg3",7,8,0.0032
"14066",27705,1,"FRl1",7,5865,2.346
"14067",27706,2,"FRl1",7,274,0.1096
"14068",27707,3,"FRl1",7,3,0.0012
"14069",27708,4,"FRl1",7,22,0.0088
"14070",27709,5,"FRl1",7,34,0.0136
"14071",27713,1,"FRs1",7,50,0.02
"14072",27729,1,"FRs11",7,4446,1.7784
"14073",27730,2,"FRs11",7,1812,0.7248
"14074",27731,3,"FRs11",7,1,0.0004
"14075",27732,4,"FRs11",7,66,0.0264
"14076",27733,5,"FRs11",7,129,0.0516
"14077",27735,7,"FRs11",7,55,0.022
"14078",27737,1,"FRs12",7,5819,2.3276
"14079",27738,2,"FRs12",7,943,0.3772
"14080",27739,3,"FRs12",7,13,0.0052
"14081",27740,4,"FRs12",7,33,0.0132
"14082",27741,5,"FRs12",7,93,0.0372
"14083",27743,7,"FRs12",7,13,0.0052
"14084",27745,1,"FRs13",7,13134,5.2536
"14085",27746,2,"FRs13",7,2002,0.8008
"14086",27747,3,"FRs13",7,60,0.024
"14087",27748,4,"FRs13",7,125,0.05
"14088",27749,5,"FRs13",7,520,0.208
"14089",27750,6,"FRs13",7,2,0.0008
"14090",27751,7,"FRs13",7,106,0.0424
"14091",27753,1,"FRs14",7,19383,7.7532
"14092",27754,2,"FRs14",7,3337,1.3348
"14093",27755,3,"FRs14",7,15,0.006
"14094",27756,4,"FRs14",7,56,0.0224
"14095",27757,5,"FRs14",7,46,0.0184
"14096",27759,7,"FRs14",7,10,0.004
"14097",27761,1,"FRs15",7,72,0.0288
"14098",27762,2,"FRs15",7,16,0.0064
"14099",27764,4,"FRs15",7,1,0.0004
"14100",27765,5,"FRs15",7,3,0.0012
"14101",27769,1,"FRs16",7,937,0.3748
"14102",27770,2,"FRs16",7,109,0.0436
"14103",27771,3,"FRs16",7,3,0.0012
"14104",27772,4,"FRs16",7,2,0.0008
"14105",27773,5,"FRs16",7,23,0.0092
"14106",27777,1,"FRs17",7,1578,0.6312
"14107",27778,2,"FRs17",7,239,0.0956
"14108",27779,3,"FRs17",7,2,0.0008
"14109",27780,4,"FRs17",7,15,0.006
"14110",27781,5,"FRs17",7,39,0.0156
"14111",27783,7,"FRs17",7,658,0.2632
"14112",27793,1,"FRs19",7,5022,2.0088
"14113",27794,2,"FRs19",7,489,0.1956
"14114",27795,3,"FRs19",7,32,0.0128
"14115",27796,4,"FRs19",7,23,0.0092
"14116",27797,5,"FRs19",7,89,0.0356
"14117",27817,1,"FRs3",7,1171,0.4684
"14118",27818,2,"FRs3",7,234,0.0936
"14119",27819,3,"FRs3",7,12,0.0048
"14120",27820,4,"FRs3",7,7,0.0028
"14121",27825,1,"FRs4",7,969,0.3876
"14122",27826,2,"FRs4",7,175,0.07
"14123",27827,3,"FRs4",7,9,0.0036
"14124",27828,4,"FRs4",7,56,0.0224
"14125",27829,5,"FRs4",7,50,0.02
"14126",27833,1,"FRs5",7,459,0.1836
"14127",27834,2,"FRs5",7,523,0.2092
"14128",27835,3,"FRs5",7,22,0.0088
"14129",27836,4,"FRs5",7,2,0.0008
"14130",27837,5,"FRs5",7,33,0.0132
"14131",27839,7,"FRs5",7,66,0.0264
"14132",27841,1,"FRs6",7,198,0.0792
"14133",27842,2,"FRs6",7,70,0.028
"14134",27843,3,"FRs6",7,2,0.0008
"14135",27844,4,"FRs6",7,3,0.0012
"14136",27845,5,"FRs6",7,5,0.002
"14137",27849,1,"FRs7",7,5271,2.1084
"14138",27850,2,"FRs7",7,1036,0.4144
"14139",27851,3,"FRs7",7,24,0.0096
"14140",27852,4,"FRs7",7,72,0.0288
"14141",27853,5,"FRs7",7,281,0.1124
"14142",27855,7,"FRs7",7,358,0.1432
"14143",27857,1,"FRs8",7,3793,1.5172
"14144",27858,2,"FRs8",7,2224,0.8896
"14145",27859,3,"FRs8",7,12,0.0048
"14146",27860,4,"FRs8",7,38,0.0152
"14147",27861,5,"FRs8",7,43,0.0172
"14148",27863,7,"FRs8",7,358,0.1432
"14149",27865,1,"FRs9",7,19744,7.8976
"14150",27866,2,"FRs9",7,8653,3.4612
"14151",27867,3,"FRs9",7,110,0.044
"14152",27868,4,"FRs9",7,314,0.1256
"14153",27869,5,"FRs9",7,712,0.2848
"14154",27870,6,"FRs9",7,1,0.0004
"14155",27871,7,"FRs9",7,3378,1.3512
"14156",27873,1,"FS1",7,1451,0.5804
"14157",27874,2,"FS1",7,101,0.0404
"14158",27876,4,"FS1",7,18,0.0072
"14159",27877,5,"FS1",7,6,0.0024
"14160",27879,7,"FS1",7,10,0.004
"14161",27881,1,"FS10",7,66178,26.4712
"14162",27882,2,"FS10",7,352,0.1408
"14163",27883,3,"FS10",7,1,0.0004
"14164",27884,4,"FS10",7,292,0.1168
"14165",27886,6,"FS10",7,17,0.0068
"14166",27889,1,"FS11",7,2855,1.142
"14167",27897,1,"FS12",7,5419,2.1676
"14168",27898,2,"FS12",7,57,0.0228
"14169",27900,4,"FS12",7,36,0.0144
"14170",27905,1,"FS13",7,2553,1.0212
"14171",27906,2,"FS13",7,47,0.0188
"14172",27908,4,"FS13",7,13,0.0052
"14173",27913,1,"FS14",7,29972,11.9888
"14174",27914,2,"FS14",7,11,0.0044
"14175",27916,4,"FS14",7,8,0.0032
"14176",27921,1,"FS2",7,239,0.0956
"14177",27922,2,"FS2",7,88,0.0352
"14178",27924,4,"FS2",7,7,0.0028
"14179",27925,5,"FS2",7,16,0.0064
"14180",27927,7,"FS2",7,115,0.046
"14181",27929,1,"FS3",7,5028,2.0112
"14182",27930,2,"FS3",7,1611,0.6444
"14183",27932,4,"FS3",7,15,0.006
"14184",27933,5,"FS3",7,38,0.0152
"14185",27935,7,"FS3",7,310,0.124
"14186",27945,1,"FS5",7,8428,3.3712
"14187",27946,2,"FS5",7,203,0.0812
"14188",27953,1,"FS6",7,5653,2.2612
"14189",27956,4,"FS6",7,9,0.0036
"14190",27961,1,"FS7",7,6459,2.5836
"14191",27962,2,"FS7",7,112,0.0448
"14192",27964,4,"FS7",7,80,0.032
"14193",27965,5,"FS7",7,8,0.0032
"14194",27969,1,"FS9",7,3008,1.2032
"14195",27970,2,"FS9",7,303,0.1212
"14196",27971,3,"FS9",7,3,0.0012
"14197",27972,4,"FS9",7,17,0.0068
"14198",27977,1,"Gd1",7,149193,59.6772
"14199",27978,2,"Gd1",7,27945,11.178
"14200",27979,3,"Gd1",7,176,0.0704
"14201",27980,4,"Gd1",7,453,0.1812
"14202",27981,5,"Gd1",7,438,0.1752
"14203",27983,7,"Gd1",7,30445,12.178
"14204",27993,1,"Gd2",7,1648,0.6592
"14205",27999,7,"Gd2",7,16,0.0064
"14206",28001,1,"Gd3",7,6469,2.5876
"14207",28002,2,"Gd3",7,510,0.204
"14208",28003,3,"Gd3",7,20,0.008
"14209",28004,4,"Gd3",7,6,0.0024
"14210",28005,5,"Gd3",7,31,0.0124
"14211",28007,7,"Gd3",7,80,0.032
"14212",28009,1,"Gd4",7,39645,15.858
"14213",28010,2,"Gd4",7,1492,0.5968
"14214",28012,4,"Gd4",7,96,0.0384
"14215",28013,5,"Gd4",7,30,0.012
"14216",28015,7,"Gd4",7,901,0.3604
"14217",28017,1,"Gd5",7,4954,1.9816
"14218",28018,2,"Gd5",7,1261,0.5044
"14219",28020,4,"Gd5",7,33,0.0132
"14220",28023,7,"Gd5",7,1661,0.6644
"14221",28033,1,"Gd7",7,41,0.0164
"14222",28041,1,"Gd8",7,2020,0.808
"14223",28042,2,"Gd8",7,10,0.004
"14224",28057,1,"Gh1",7,9337,3.7348
"14225",28058,2,"Gh1",7,623,0.2492
"14226",28059,3,"Gh1",7,20,0.008
"14227",28060,4,"Gh1",7,14,0.0056
"14228",28061,5,"Gh1",7,111,0.0444
"14229",28063,7,"Gh1",7,439,0.1756
"14230",28065,1,"Gh10",7,11510,4.604
"14231",28066,2,"Gh10",7,1757,0.7028
"14232",28067,3,"Gh10",7,63,0.0252
"14233",28068,4,"Gh10",7,34,0.0136
"14234",28069,5,"Gh10",7,140,0.056
"14235",28070,6,"Gh10",7,3,0.0012
"14236",28071,7,"Gh10",7,1181,0.4724
"14237",28073,1,"Gh11",7,6795,2.718
"14238",28074,2,"Gh11",7,433,0.1732
"14239",28075,3,"Gh11",7,20,0.008
"14240",28076,4,"Gh11",7,3,0.0012
"14241",28079,7,"Gh11",7,390,0.156
"14242",28081,1,"Gh12",7,1894,0.7576
"14243",28082,2,"Gh12",7,334,0.1336
"14244",28083,3,"Gh12",7,4,0.0016
"14245",28084,4,"Gh12",7,117,0.0468
"14246",28086,6,"Gh12",7,33,0.0132
"14247",28087,7,"Gh12",7,300,0.12
"14248",28089,1,"Gh13",7,7541,3.0164
"14249",28090,2,"Gh13",7,2382,0.9528
"14250",28091,3,"Gh13",7,10,0.004
"14251",28092,4,"Gh13",7,106,0.0424
"14252",28093,5,"Gh13",7,17,0.0068
"14253",28095,7,"Gh13",7,387,0.1548
"14254",28097,1,"Gh14",7,6076,2.4304
"14255",28098,2,"Gh14",7,2739,1.0956
"14256",28099,3,"Gh14",7,22,0.0088
"14257",28100,4,"Gh14",7,24,0.0096
"14258",28101,5,"Gh14",7,16,0.0064
"14259",28102,6,"Gh14",7,252,0.1008
"14260",28103,7,"Gh14",7,166,0.0664
"14261",28105,1,"Gh15",7,7975,3.19
"14262",28106,2,"Gh15",7,2498,0.9992
"14263",28107,3,"Gh15",7,36,0.0144
"14264",28108,4,"Gh15",7,104,0.0416
"14265",28109,5,"Gh15",7,143,0.0572
"14266",28110,6,"Gh15",7,2,0.0008
"14267",28111,7,"Gh15",7,5295,2.118
"14268",28113,1,"Gh2",7,16507,6.6028
"14269",28114,2,"Gh2",7,1971,0.7884
"14270",28115,3,"Gh2",7,208,0.0832
"14271",28116,4,"Gh2",7,76,0.0304
"14272",28117,5,"Gh2",7,240,0.096
"14273",28119,7,"Gh2",7,2803,1.1212
"14274",28121,1,"Gh3",7,2686,1.0744
"14275",28122,2,"Gh3",7,441,0.1764
"14276",28123,3,"Gh3",7,29,0.0116
"14277",28124,4,"Gh3",7,8,0.0032
"14278",28125,5,"Gh3",7,8,0.0032
"14279",28127,7,"Gh3",7,454,0.1816
"14280",28129,1,"Gh4",7,7231,2.8924
"14281",28130,2,"Gh4",7,219,0.0876
"14282",28131,3,"Gh4",7,20,0.008
"14283",28132,4,"Gh4",7,15,0.006
"14284",28133,5,"Gh4",7,15,0.006
"14285",28135,7,"Gh4",7,714,0.2856
"14286",28137,1,"Gh5",7,1889,0.7556
"14287",28138,2,"Gh5",7,2,0.0008
"14288",28145,1,"Gh6",7,15623,6.2492
"14289",28146,2,"Gh6",7,1394,0.5576
"14290",28147,3,"Gh6",7,197,0.0788
"14291",28148,4,"Gh6",7,36,0.0144
"14292",28149,5,"Gh6",7,139,0.0556
"14293",28151,7,"Gh6",7,3704,1.4816
"14294",28153,1,"Gh7",7,185,0.074
"14295",28154,2,"Gh7",7,24,0.0096
"14296",28177,1,"Gm1",7,8079,3.2316
"14297",28178,2,"Gm1",7,686,0.2744
"14298",28179,3,"Gm1",7,23,0.0092
"14299",28180,4,"Gm1",7,65,0.026
"14300",28181,5,"Gm1",7,68,0.0272
"14301",28183,7,"Gm1",7,1237,0.4948
"14302",28185,1,"Gm10",7,2174,0.8696
"14303",28186,2,"Gm10",7,3005,1.202
"14304",28187,3,"Gm10",7,14,0.0056
"14305",28188,4,"Gm10",7,630,0.252
"14306",28189,5,"Gm10",7,19,0.0076
"14307",28190,6,"Gm10",7,15,0.006
"14308",28191,7,"Gm10",7,4864,1.9456
"14309",28193,1,"Gm11",7,33678,13.4712
"14310",28194,2,"Gm11",7,22108,8.8432
"14311",28195,3,"Gm11",7,149,0.0596
"14312",28196,4,"Gm11",7,582,0.2328
"14313",28197,5,"Gm11",7,1050,0.42
"14314",28198,6,"Gm11",7,69,0.0276
"14315",28199,7,"Gm11",7,29558,11.8232
"14316",28201,1,"Gm12",7,35660,14.264
"14317",28202,2,"Gm12",7,33692,13.4768
"14318",28203,3,"Gm12",7,311,0.1244
"14319",28204,4,"Gm12",7,658,0.2632
"14320",28205,5,"Gm12",7,1303,0.5212
"14321",28206,6,"Gm12",7,690,0.276
"14322",28207,7,"Gm12",7,69678,27.8712
"14323",28209,1,"Gm13",7,1929,0.7716
"14324",28210,2,"Gm13",7,1067,0.4268
"14325",28211,3,"Gm13",7,11,0.0044
"14326",28212,4,"Gm13",7,50,0.02
"14327",28213,5,"Gm13",7,24,0.0096
"14328",28215,7,"Gm13",7,3026,1.2104
"14329",28217,1,"Gm14",7,24520,9.808
"14330",28218,2,"Gm14",7,4131,1.6524
"14331",28220,4,"Gm14",7,67,0.0268
"14332",28221,5,"Gm14",7,94,0.0376
"14333",28223,7,"Gm14",7,12281,4.9124
"14334",28225,1,"Gm15",7,28573,11.4292
"14335",28226,2,"Gm15",7,7812,3.1248
"14336",28227,3,"Gm15",7,31,0.0124
"14337",28228,4,"Gm15",7,88,0.0352
"14338",28229,5,"Gm15",7,50,0.02
"14339",28231,7,"Gm15",7,10319,4.1276
"14340",28233,1,"Gm16",7,76314,30.5256
"14341",28234,2,"Gm16",7,31267,12.5068
"14342",28235,3,"Gm16",7,37,0.0148
"14343",28236,4,"Gm16",7,485,0.194
"14344",28237,5,"Gm16",7,323,0.1292
"14345",28238,6,"Gm16",7,5,0.002
"14346",28239,7,"Gm16",7,35459,14.1836
"14347",28241,1,"Gm17",7,3134,1.2536
"14348",28242,2,"Gm17",7,1220,0.488
"14349",28245,5,"Gm17",7,2,0.0008
"14350",28247,7,"Gm17",7,699,0.2796
"14351",28249,1,"Gm19",7,8788,3.5152
"14352",28250,2,"Gm19",7,3448,1.3792
"14353",28251,3,"Gm19",7,12,0.0048
"14354",28252,4,"Gm19",7,29,0.0116
"14355",28253,5,"Gm19",7,60,0.024
"14356",28254,6,"Gm19",7,2,0.0008
"14357",28255,7,"Gm19",7,2364,0.9456
"14358",28257,1,"Gm2",7,56,0.0224
"14359",28273,1,"Gm21",7,2910,1.164
"14360",28274,2,"Gm21",7,1201,0.4804
"14361",28275,3,"Gm21",7,1,0.0004
"14362",28276,4,"Gm21",7,1,0.0004
"14363",28277,5,"Gm21",7,41,0.0164
"14364",28279,7,"Gm21",7,505,0.202
"14365",28281,1,"Gm22",7,5075,2.03
"14366",28282,2,"Gm22",7,2274,0.9096
"14367",28284,4,"Gm22",7,2,0.0008
"14368",28285,5,"Gm22",7,54,0.0216
"14369",28287,7,"Gm22",7,1010,0.404
"14370",28289,1,"Gm23",7,12275,4.91
"14371",28290,2,"Gm23",7,4703,1.8812
"14372",28292,4,"Gm23",7,1,0.0004
"14373",28293,5,"Gm23",7,6,0.0024
"14374",28295,7,"Gm23",7,1322,0.5288
"14375",28305,1,"Gm25",7,6067,2.4268
"14376",28306,2,"Gm25",7,2297,0.9188
"14377",28307,3,"Gm25",7,15,0.006
"14378",28308,4,"Gm25",7,17,0.0068
"14379",28309,5,"Gm25",7,91,0.0364
"14380",28311,7,"Gm25",7,2493,0.9972
"14381",28313,1,"Gm26",7,1296,0.5184
"14382",28314,2,"Gm26",7,50,0.02
"14383",28321,1,"Gm27",7,3477,1.3908
"14384",28322,2,"Gm27",7,62,0.0248
"14385",28324,4,"Gm27",7,1,0.0004
"14386",28327,7,"Gm27",7,314,0.1256
"14387",28337,1,"Gm29",7,314,0.1256
"14388",28338,2,"Gm29",7,1,0.0004
"14389",28343,7,"Gm29",7,4,0.0016
"14390",28345,1,"Gm3",7,70972,28.3888
"14391",28346,2,"Gm3",7,25815,10.326
"14392",28347,3,"Gm3",7,930,0.372
"14393",28348,4,"Gm3",7,312,0.1248
"14394",28349,5,"Gm3",7,518,0.2072
"14395",28351,7,"Gm3",7,11027,4.4108
"14396",28353,1,"Gm30",7,32233,12.8932
"14397",28354,2,"Gm30",7,9947,3.9788
"14398",28355,3,"Gm30",7,22,0.0088
"14399",28356,4,"Gm30",7,97,0.0388
"14400",28357,5,"Gm30",7,168,0.0672
"14401",28358,6,"Gm30",7,13,0.0052
"14402",28359,7,"Gm30",7,15034,6.0136
"14403",28361,1,"Gm31",7,1321,0.5284
"14404",28362,2,"Gm31",7,940,0.376
"14405",28367,7,"Gm31",7,134,0.0536
"14406",28369,1,"Gm4",7,53131,21.2524
"14407",28370,2,"Gm4",7,17018,6.8072
"14408",28371,3,"Gm4",7,181,0.0724
"14409",28372,4,"Gm4",7,313,0.1252
"14410",28373,5,"Gm4",7,452,0.1808
"14411",28375,7,"Gm4",7,30532,12.2128
"14412",28377,1,"Gm5",7,35898,14.3592
"14413",28378,2,"Gm5",7,3999,1.5996
"14414",28379,3,"Gm5",7,70,0.028
"14415",28380,4,"Gm5",7,34,0.0136
"14416",28381,5,"Gm5",7,20,0.008
"14417",28382,6,"Gm5",7,3,0.0012
"14418",28383,7,"Gm5",7,11884,4.7536
"14419",28385,1,"Gm6",7,3624,1.4496
"14420",28386,2,"Gm6",7,1700,0.68
"14421",28387,3,"Gm6",7,2177,0.8708
"14422",28388,4,"Gm6",7,265,0.106
"14423",28389,5,"Gm6",7,316,0.1264
"14424",28391,7,"Gm6",7,3655,1.462
"14425",28401,1,"Gm8",7,24251,9.7004
"14426",28402,2,"Gm8",7,18030,7.212
"14427",28403,3,"Gm8",7,660,0.264
"14428",28404,4,"Gm8",7,3211,1.2844
"14429",28405,5,"Gm8",7,338,0.1352
"14430",28406,6,"Gm8",7,252,0.1008
"14431",28407,7,"Gm8",7,14949,5.9796
"14432",28409,1,"Gm9",7,133,0.0532
"14433",28410,2,"Gm9",7,159,0.0636
"14434",28411,3,"Gm9",7,3,0.0012
"14435",28412,4,"Gm9",7,36,0.0144
"14436",28413,5,"Gm9",7,2,0.0008
"14437",28414,6,"Gm9",7,12,0.0048
"14438",28415,7,"Gm9",7,119,0.0476
"14439",28417,1,"Gs1",7,6780,2.712
"14440",28418,2,"Gs1",7,1785,0.714
"14441",28419,3,"Gs1",7,9,0.0036
"14442",28420,4,"Gs1",7,48,0.0192
"14443",28421,5,"Gs1",7,32,0.0128
"14444",28423,7,"Gs1",7,3175,1.27
"14445",28425,1,"Gs10",7,371809,148.7236
"14446",28426,2,"Gs10",7,62443,24.9772
"14447",28427,3,"Gs10",7,97,0.0388
"14448",28428,4,"Gs10",7,1408,0.5632
"14449",28429,5,"Gs10",7,1222,0.4888
"14450",28431,7,"Gs10",7,87467,34.9868
"14451",28433,1,"Gs11",7,51113,20.4452
"14452",28434,2,"Gs11",7,20508,8.2032
"14453",28435,3,"Gs11",7,32,0.0128
"14454",28436,4,"Gs11",7,277,0.1108
"14455",28437,5,"Gs11",7,335,0.134
"14456",28439,7,"Gs11",7,5395,2.158
"14457",28441,1,"Gs12",7,254448,101.7792
"14458",28442,2,"Gs12",7,60559,24.2236
"14459",28443,3,"Gs12",7,351,0.1404
"14460",28444,4,"Gs12",7,1075,0.43
"14461",28445,5,"Gs12",7,1480,0.592
"14462",28447,7,"Gs12",7,28128,11.2512
"14463",28449,1,"Gs13",7,1063,0.4252
"14464",28450,2,"Gs13",7,520,0.208
"14465",28451,3,"Gs13",7,3,0.0012
"14466",28452,4,"Gs13",7,1,0.0004
"14467",28453,5,"Gs13",7,41,0.0164
"14468",28455,7,"Gs13",7,18,0.0072
"14469",28457,1,"Gs14",7,42372,16.9488
"14470",28458,2,"Gs14",7,18724,7.4896
"14471",28459,3,"Gs14",7,159,0.0636
"14472",28460,4,"Gs14",7,366,0.1464
"14473",28461,5,"Gs14",7,285,0.114
"14474",28462,6,"Gs14",7,2,0.0008
"14475",28463,7,"Gs14",7,23803,9.5212
"14476",28465,1,"Gs15",7,53441,21.3764
"14477",28466,2,"Gs15",7,18235,7.294
"14478",28467,3,"Gs15",7,311,0.1244
"14479",28468,4,"Gs15",7,208,0.0832
"14480",28469,5,"Gs15",7,294,0.1176
"14481",28471,7,"Gs15",7,7664,3.0656
"14482",28473,1,"Gs16",7,4548,1.8192
"14483",28474,2,"Gs16",7,445,0.178
"14484",28475,3,"Gs16",7,6,0.0024
"14485",28476,4,"Gs16",7,1,0.0004
"14486",28477,5,"Gs16",7,11,0.0044
"14487",28479,7,"Gs16",7,1466,0.5864
"14488",28481,1,"Gs17",7,26186,10.4744
"14489",28482,2,"Gs17",7,2884,1.1536
"14490",28483,3,"Gs17",7,19,0.0076
"14491",28484,4,"Gs17",7,5,0.002
"14492",28485,5,"Gs17",7,11,0.0044
"14493",28487,7,"Gs17",7,97,0.0388
"14494",28489,1,"Gs18",7,1033,0.4132
"14495",28490,2,"Gs18",7,51,0.0204
"14496",28491,3,"Gs18",7,7,0.0028
"14497",28492,4,"Gs18",7,5,0.002
"14498",28493,5,"Gs18",7,21,0.0084
"14499",28495,7,"Gs18",7,3,0.0012
"14500",28497,1,"Gs19",7,66030,26.412
"14501",28498,2,"Gs19",7,23540,9.416
"14502",28499,3,"Gs19",7,46,0.0184
"14503",28500,4,"Gs19",7,596,0.2384
"14504",28501,5,"Gs19",7,1139,0.4556
"14505",28503,7,"Gs19",7,3527,1.4108
"14506",28505,1,"Gs2",7,8907,3.5628
"14507",28506,2,"Gs2",7,992,0.3968
"14508",28507,3,"Gs2",7,1,0.0004
"14509",28508,4,"Gs2",7,26,0.0104
"14510",28509,5,"Gs2",7,20,0.008
"14511",28511,7,"Gs2",7,573,0.2292
"14512",28513,1,"Gs20",7,118927,47.5708
"14513",28514,2,"Gs20",7,63206,25.2824
"14514",28515,3,"Gs20",7,55,0.022
"14515",28516,4,"Gs20",7,1986,0.7944
"14516",28517,5,"Gs20",7,1357,0.5428
"14517",28518,6,"Gs20",7,6,0.0024
"14518",28519,7,"Gs20",7,20334,8.1336
"14519",28521,1,"Gs3",7,26237,10.4948
"14520",28522,2,"Gs3",7,3297,1.3188
"14521",28523,3,"Gs3",7,17,0.0068
